dtrace: script 'syscall.d' matched 439 probes
CPU     ID                    FUNCTION:NAME
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203                     getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    787                    fstat64:entry ruby
  0    121                      close:entry ruby
  0    157                     getuid:entry ruby
  0    159                    geteuid:entry ruby
  0    203             dtrace: 9910 drops on CPU 0
        getgid:entry ruby
  0    195                    getegid:entry ruby
  0    119                       open:entry ruby
  0    787                    fstat64:entry ruby
  0    217                      ioctl:entry ruby
  0    217                      ioctl:entry ruby
  0    787                    fstat64:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    205                sigprocmask:entry ruby
  0    215                sigaltstack:entry ruby
  0    115                       read:entry ruby
  0    121                      close:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    789                    lstat64:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  0    119                       open:entry ruby
  2    503                       mmap:entry ruby
  2    255                     munmap:entry ruby
  2    503                       mmap:entry ruby
  2    255                     munmap:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    767          __pthread_sigmask:entry ruby
  2    767          __pthread_sigmask:entry ruby
  2    767          __pthread_sigmask:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    785                     stat64:entry ruby
  2    119                       open:entry ruby
  2    415                      pread:entry ruby
  2    503                       mmap:entry ruby
  2    503                       mmap:entry ruby
  2    503                       mmap:entry ruby
  2    121                      close:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    767          __pthread_sigmask:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    787                    fstat64:entry ruby
  2    121                      close:entry ruby
  2    157                     getuid:entry ruby
  2    159                    geteuid:entry ruby
  2    203                     getgid:entry ruby
  2    195                    getegid:entry ruby
  2    119                       open:entry ruby
  2    787                    fstat64:entry ruby
  2    217                      ioctl:entry ruby
  2    217                      ioctl:entry ruby
  2    787                    fstat64:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    205                sigprocmask:entry ruby
  2    215                sigaltstack:entry ruby
  2    115                       read:entry ruby
  2    121                      close:entry ruby
  2    789                    lstat64:entry ruby
  2    789                    lstat64:entry ruby
